"","genotype","DAP","variable","DAP.diffs","variable.AGR","variable.RGR","variable.smooth","variable.AGR.smooth","variable.RGR.smooth","Digital.biomass","col","row","line","rep"
"2431","S040",42,40224400,1,2341300,0.0599686743196607,39345016.8257814,692745.302050114,0.0176949134960178,40224400,6,5,"S040",NA
"2432","S040",43,40998600,1,774200,0.0190641431095986,40052145.3398846,685420.386760859,0.0174166732552693,40998600,6,5,"S040",NA
"2433","S040",44,40722100,1,-276500,-0.00676697715811857,40727809.599126,581138.984946657,0.0146635247437812,40722100,6,5,"S040",NA
"2434","S040",45,41135500,1,413400,0.0101005530243589,41380601.9720297,457415.415215368,0.0114034148657227,41135500,6,5,"S040",NA
"2435","S041",10,799667,NA,NA,NA,655257.003397081,NA,NA,799667,6,6,"S041",NA
"2436","S041",11,1123260,1,323593,0.339795059636384,1174965.43504991,418395.481315245,0.400179335788198,1123260,6,6,"S041",NA
"2437","S041",12,2179800,1,1056540,0.662997957806979,1707298.17083437,479167.210291612,0.348981665381379,2179800,6,6,"S041",NA
"2438","S041",13,2043260,1,-136540,-0.0646865579072388,2268977.65649067,540067.379556948,0.296934807285544,2043260,6,6,"S041",NA
"2439","S041",14,3098100,1,1054840,0.416242448797496,2901747.48435089,629633.234807088,0.258750572876417,3098100,6,6,"S041",NA
"2440","S041",15,3243200,1,145100,0.0457714763522676,3643690.87391296,746743.032575866,0.232174652704206,3243200,6,6,"S041",NA
"2441","S041",16,4771740,1,1528540,0.386150521542862,4535389.202427,897684.692446129,0.216405260557163,4771740,6,6,"S041",NA
"2442","S041",17,5392690,1,620950,0.122333314523472,5599270.5835629,1065224.05410698,0.203353678628097,5392690,6,6,"S041",NA
"2443","S041",18,7850450,1,2457760,0.375526522210143,6863038.39214605,1257855.21268208,0.192096518141661,7850450,6,6,"S041",NA
"2444","S041",19,7841920,1,-8530,-0.0010871526531855,8360502.47445969,1484909.00175031,0.182197460381929,7841920,6,6,"S041",NA
"2445","S041",20,8238496.66666667,1,396576.666666667,0.0493341815719792,10175512.1627538,1805546.68234775,0.181390678232137,3295590,6,6,"S041",NA
"2446","S041",20,8238496.66666667,1,396576.666666667,0.0493341815719792,10175512.1627538,1805546.68234775,0.181390678232137,11386600,6,6,"S041",NA
"2447","S041",20,8238496.66666667,1,396576.666666667,0.0493341815719792,10175512.1627538,1805546.68234775,0.181390678232137,10033300,6,6,"S041",NA
"2448","S041",21,11726000,1,3487503.33333333,0.352990714631154,12345065.423415,2171506.10687006,0.185561131939112,11726000,6,6,"S041",NA
"2449","S041",22,15750100,1,4024100,0.295038115915812,14768412.5449474,2433520.75811093,0.181140533528756,15750100,6,6,"S041",NA
"2450","S041",23,16650800,1,900700,0.0556115488623952,17291630.7284709,2536938.6026834,0.165883194040405,16650800,6,6,"S041",NA
"2451","S041",24,19170300,1,2519500,0.14090394306714,19802213.7499387,2532112.9879258,0.146450084002073,19170300,6,6,"S041",NA
"2452","S041",25,21605500,1,2435200,0.119585705519756,22153311.0293836,2383007.22161828,0.123714829644494,21605500,6,6,"S041",NA
"2453","S041",26,23621300,1,2015800,0.0892009354508508,24140494.5576245,2025265.91479514,0.0961836922108423,23621300,6,6,"S041",NA
"2454","S041",27,28308400,1,4687100,0.181009733036922,25507556.3923629,1397778.91644503,0.0618588867294387,28308400,6,6,"S041",NA
"2455","S041",28,28773400,1,465000,0.0162927688443343,26000916.9990889,496666.626017863,0.0202499311685806,28773400,6,6,"S041",NA
"2456","S041",29,27682600,1,-1090800,-0.0386472922651327,25575579.670406,-454038.675875214,-0.021041593162716,27682600,6,6,"S041",NA
"2457","S041",30,22855200,1,-4827400,-0.191625394408292,24434414.8347036,-1186552.87953523,-0.0529299845722872,22855200,6,6,"S041",NA
"2458","S041",31,20994500,1,-1860700,-0.0849181639073324,22929446.5687856,-1540972.56554969,-0.0700245374577192,20994500,6,6,"S041",NA
"2459","S041",32,20219500,1,-775000,-0.0376130133639801,21317396.7706349,-1627021.8654534,-0.0771375988449337,20219500,6,6,"S041",NA
"2460","S041",33,20663200,1,443700,0.0217068550767495,19693565.5676127,-1624961.17022717,-0.0818347309525763,20663200,6,6,"S041",NA
"2461","S041",34,18941700,1,-1721500,-0.0869884995134719,18070222.5108999,-1625532.6461174,-0.0873986042447855,18941700,6,6,"S041",NA
"2462","S041",35,15974800,1,-2966900,-0.170353360234361,16516285.1855033,-1562598.17996518,-0.0892233987831878,15974800,6,6,"S041",NA
"2463","S041",36,14386500,1,-1588300,-0.104722213769434,15161350.9291799,-1365180.47011986,-0.0822865297221133,14386500,6,6,"S041",NA
"2464","S041",37,12988800,1,-1397700,-0.102202819191537,14102921.3744871,-1065436.08262718,-0.0675859233851316,12988800,6,6,"S041",NA
"2465","S041",38,12663400,1,-325400,-0.0253715046015739,13364833.9785847,-741113.845820745,-0.0496841017750976,12663400,6,6,"S041",NA
"2466","S041",39,13193500,1,530100,0.0410083410084,12878988.7836193,-489720.114195634,-0.0355171204415712,13193500,6,6,"S041",NA
"2467","S041",40,12989000,1,-204500,-0.0156214386441208,12521410.89073,-367955.782979156,-0.029605161644799,12989000,6,6,"S041",NA
"2468","S041",41,13063900,1,74900,0.00574985559032774,12184019.7337764,-351605.533109898,-0.0304860540418212,13063900,6,6,"S041",NA
"2469","S041",42,12076200,1,-987700,-0.0786161275326047,11806207.583268,-380036.868924495,-0.0337722069409061,12076200,6,6,"S041",NA
"2470","S041",43,11307900,1,-768300,-0.0657349769874093,11393352.0854687,-370668.418852459,-0.0330920700053438,11307900,6,6,"S041",NA
"2471","S041",44,10284800,1,-1023100,-0.094834519374459,10979862.2408512,-282654.325919497,-0.0251287330336947,10284800,6,6,"S041",NA
"2472","S041",45,10939500,1,654700,0.0617130149892586,10588274.0935378,-126140.691074249,-0.0108185841511902,10939500,6,6,"S041",NA
"2473","S042",10,503315,NA,NA,NA,649775.69889061,NA,NA,503315,6,7,"S042",NA
"2474","S042",11,1272650,1,769335,0.927640403033687,1010065.63201107,480746.593899244,0.583042880100388,1272650,6,7,"S042",NA
"2475","S042",12,2041940,1,769290,0.472798995664915,1360801.19917199,409775.785017495,0.419778327263403,2041940,6,7,"S042",NA
"2476","S042",13,1112630,1,-929310,-0.607173754188948,1719248.24205742,375090.601438407,0.293323225420261,1112630,6,7,"S042",NA
"2477","S042",14,2145540,1,1032910,0.656664686784501,2139606.0799637,415367.233481301,0.228571965920059,2145540,6,7,"S042",NA
"2478","S042",15,2883330,1,737790,0.295554607257191,2649067.17054753,495546.035453076,0.196164705982822,2883330,6,7,"S042",NA
"2479","S042",16,2607920,1,-275410,-0.100392907458348,3269434.88877582,605088.844120244,0.182617792442138,2607920,6,7,"S042",NA
"2480","S042",17,3920930,1,1313010,0.407775901814912,4026908.21313667,745739.170259543,0.183869041405856,3920930,6,7,"S042",NA
"2481","S042",18,5507890,1,1586960,0.339852739153433,4908634.16335957,872065.534429313,0.181786435720377,5507890,6,7,"S042",NA
"2482","S042",19,6541320,1,1033430,0.171957370249934,5894223.09173959,975195.743829412,0.171636078291828,6541320,6,7,"S042",NA
"2483","S042",20,5657240,1,-884080,-0.145202839190716,7008825.15476154,1106782.50366053,0.163554982811792,3281190,6,7,"S042",NA
"2484","S042",20,5657240,1,-884080,-0.145202839190716,7008825.15476154,1106782.50366053,0.163554982811792,7278330,6,7,"S042",NA
"2485","S042",20,5657240,1,-884080,-0.145202839190716,7008825.15476154,1106782.50366053,0.163554982811792,6412200,6,7,"S042",NA
"2486","S042",21,7229180,1,1571940,0.24518947264281,8306099.38184128,1300421.2281994,0.16509192793417,7229180,6,7,"S042",NA
"2487","S042",22,10185200,1,2956020,0.342810072788968,9749216.86611104,1457045.08365849,0.163728654417836,10185200,6,7,"S042",NA
"2488","S042",23,11266000,1,1080800,0.100853654265883,11220388.0555572,1487937.64550891,0.150267565428145,11266000,6,7,"S042",NA
"2489","S042",24,13580500,1,2314500,0.186845599831482,12612922.9639227,1406219.34202046,0.128489682218049,13580500,6,7,"S042",NA
"2490","S042",25,13072500,1,-508000,-0.038124153223856,13844662.1068188,1238415.73560326,0.102854877426089,13072500,6,7,"S042",NA
"2491","S042",26,16565100,1,3492600,0.236787285478119,14882233.8144693,1036874.49478109,0.0785807001041749,16565100,6,7,"S042",NA
"2492","S042",27,16118400,1,-446700,-0.0273365959890735,15685347.0994116,790836.572654621,0.0548376683484562,16118400,6,7,"S042",NA
"2493","S042",28,16471300,1,352900,0.0216579958958432,16312860.390082,608534.274756272,0.037926550165272,16471300,6,7,"S042",NA
"2494","S042",29,15517100,1,-954200,-0.0596768308397636,16878964.76934,550299.101258071,0.030895510942143,15517100,6,7,"S042",NA
"2495","S042",30,16466300,1,949200,0.0593732264460975,17493318.9344221,611191.742636254,0.0326693138611847,16466300,6,7,"S042",NA
"2496","S042",31,18647200,1,2180900,0.124380132698951,18167672.0989928,683129.621752323,0.0360582666141052,18647200,6,7,"S042",NA
"2497","S042",32,18725600,1,78400,0.00419557084323467,18836422.6089025,681406.860048796,0.0356897459769941,18725600,6,7,"S042",NA
"2498","S042",33,19669600,1,944000,0.0491827250442904,19446122.3304441,620829.271277133,0.0322469535619133,19669600,6,7,"S042",NA
"2499","S042",34,21013600,1,1344000,0.066095550498474,19947318.0713164,505836.767122638,0.0260475778221031,21013600,6,7,"S042",NA
"2500","S042",35,20067500,1,-946100,-0.0460682561327272,20319192.400234,367405.115385652,0.0187346157928938,20067500,6,7,"S042",NA
"2501","S042",36,20303600,1,236100,0.0116966192027631,20606635.8057195,277610.031977138,0.0139053472148188,20303600,6,7,"S042",NA
"2502","S042",37,21006000,1,702400,0.0340099009742257,20850726.6201577,231033.28666241,0.0113084556675852,21006000,6,7,"S042",NA
"2503","S042",38,20645300,1,-360700,-0.017320420604583,21072254.3310978,204782.266034796,0.00980974078906966,20645300,6,7,"S042",NA
"2504","S042",39,21350900,1,705600,0.0336062027568989,21290353.6598,198211.131640254,0.00934459753524543,21350900,6,7,"S042",NA
"2505","S042",40,21506800,1,155900,0.00727527084480358,21501011.1425157,188326.155255698,0.0087763266094728,21506800,6,7,"S042",NA
"2506","S042",41,22292600,1,785800,0.0358856206327475,21697457.3460419,177041.588712939,0.00815852821391116,22292600,6,7,"S042",NA
"2507","S042",42,21453500,1,-839100,-0.0383669826040577,21883419.8383832,183353.971339411,0.00834112069595605,21453500,6,7,"S042",NA
"2508","S042",43,21845500,1,392000,0.0181071484479128,22092986.7020097,250296.909682346,0.0112660211862122,21845500,6,7,"S042",NA
"2509","S042",44,22186600,1,341100,0.015493552358331,22338952.2631604,362839.280718836,0.0162275571397777,22186600,6,7,"S042",NA
"2510","S042",45,22902300,1,715700,0.0317488391653541,22609755.8648338,497709.475724325,0.022173663519204,22902300,6,7,"S042",NA
"2511","S043",10,682354,NA,NA,NA,936680.651722098,NA,NA,682354,6,8,"S043",NA
"2512","S043",11,1511200,1,828846,0.795110731426126,1244102.7143736,518364.727759823,0.510220691293156,1511200,6,8,"S043",NA
"2513","S043",12,2257400,1,746200,0.401309671334226,1532013.43000097,397984.745351464,0.366090010336312,2257400,6,8,"S043",NA
"2514","S043",13,1651580,1,-605820,-0.312481303052516,1808685.77366301,315974.869328836,0.25224167869173,1651580,6,8,"S043",NA
"2515","S043",14,2403740,1,752160,0.37529345225892,2129090.93044604,318938.710624124,0.191622686115878,2403740,6,8,"S043",NA
"2516","S043",15,2239410,1,-164330,-0.0708134194299775,2553916.48232434,402948.089492474,0.171720993825603,2239410,6,8,"S043",NA
"2517","S043",16,3323860,1,1084450,0.394914319860197,3153595.38004244,568389.187399665,0.178805667633757,3323860,6,8,"S043",NA
"2518","S043",17,5198150,1,1874290,0.447176034879713,3985930.00355056,792664.880795942,0.189214178391408,5198150,6,8,"S043",NA
"2519","S043",18,5803990,1,605840,0.110242819015042,5133164.74551185,1097957.46978819,0.194571921713623,5803990,6,8,"S043",NA
"2520","S043",19,5873540,1,69550,0.0119119064372722,6765745.58312125,1582042.36098248,0.206716872243891,5873540,6,8,"S043",NA
"2521","S043",20,6840326.66666667,1,966786.666666667,0.15237797027063,9100679.34893333,2301025.94114676,0.232719849032912,4387990,6,8,"S043",NA
"2522","S043",20,6840326.66666667,1,966786.666666667,0.15237797027063,9100679.34893333,2301025.94114676,0.232719849032912,7968460,6,8,"S043",NA
"2523","S043",20,6840326.66666667,1,966786.666666667,0.15237797027063,9100679.34893333,2301025.94114676,0.232719849032912,8164530,6,8,"S043",NA
"2524","S043",21,9084340,1,2244013.33333333,0.283716563209835,12275050.5052667,3174248.86203707,0.263258984552654,9084340,6,8,"S043",NA
"2525","S043",22,15081400,1,5997060,0.506910144478394,16222599.9560708,3985997.56603611,0.280407850148481,15081400,6,8,"S043",NA
"2526","S043",23,21055600,1,5974200,0.333704361535078,20626547.5146599,4467627.75563663,0.270194004925849,21055600,6,8,"S043",NA
"2527","S043",24,24799900,1,3744300,0.163673062902767,25056621.893632,4500258.46963235,0.235842718260011,24799900,6,8,"S043",NA
"2528","S043",25,31614400,1,6814500,0.242773092092674,29087553.0481845,4091466.74687692,0.187667218919459,31614400,6,8,"S043",NA
"2529","S043",26,32880300,1,1265900,0.0392609812365303,32323848.4270908,3269560.37848866,0.133019493834229,32880300,6,8,"S043",NA
"2530","S043",27,40112900,1,7232600,0.198824284106189,34531396.8306331,2204304.45428559,0.0802071329261739,40112900,6,8,"S043",NA
"2531","S043",28,34893700,1,-5219200,-0.139391681185997,35635972.4456559,1060483.28510108,0.0340306022339529,34893700,6,8,"S043",NA
"2532","S043",29,37541800,1,2648100,0.07314868170927,35906711.5412305,208872.701472679,0.002906223949618,37541800,6,8,"S043",NA
"2533","S043",30,31879000,1,-5662800,-0.163507493061976,35678284.5631534,-286854.175167037,-0.0135316132151755,31879000,6,8,"S043",NA
"2534","S043",31,35462600,1,3583600,0.106531134209716,35316571.6205912,-395407.420963291,-0.0163688562147106,35462600,6,8,"S043",NA
"2535","S043",32,33136100,1,-2326500,-0.067855297496709,34979312.06617,-347963.427810862,-0.0137695447124904,33136100,6,8,"S043",NA
"2536","S043",33,34938300,1,1802200,0.0529603261709224,34746062.3207895,-226546.35035122,-0.0088907066840989,34938300,6,8,"S043",NA
"2537","S043",34,36172300,1,1234000,0.0347099838663191,34587269.638893,-146620.412816229,-0.00544797897665282,36172300,6,8,"S043",NA
"2538","S043",35,33205300,1,-2967000,-0.0855841308158997,34481314.397546,-92999.8807812313,-0.00309931980706636,33205300,6,8,"S043",NA
"2539","S043",36,34201100,1,995800,0.0295483055582257,34488143.5079414,30817.7400548179,0.000931029980790912,34201100,6,8,"S043",NA
"2540","S043",37,35114500,1,913400,0.0263563432863693,34608618.3487387,162212.876207887,0.0048771877693038,35114500,6,8,"S043",NA
"2541","S043",38,34606400,1,-508100,-0.0145755145234766,34813886.8983555,268861.438357161,0.00790545285821705,34606400,6,8,"S043",NA
"2542","S043",39,34501600,1,-104800,-0.00303293628336292,35098831.9822506,373907.739378468,0.0107813348846136,34501600,6,8,"S043",NA
"2543","S043",40,35068100,1,566500,0.0162861855513368,35444053.0470518,451213.859412399,0.0128405914889158,35068100,6,8,"S043",NA
"2544","S043",41,36504100,1,1436000,0.0401326977222916,35784080.9139522,429906.484403987,0.0121290519265934,36504100,6,8,"S043",NA
"2545","S043",42,35664400,1,-839700,-0.0232715906747141,36032023.4975939,256261.574324252,0.00717784483477568,35664400,6,8,"S043",NA
"2546","S043",43,37954800,1,2290400,0.0622429856844255,36134156.5694516,-70505.4409834375,-0.00200331792007238,37954800,6,8,"S043",NA
"2547","S043",44,36213400,1,-1741400,-0.0469667619737326,36053233.7877674,-569024.087103221,-0.0159229752780729,36213400,6,8,"S043",NA
"2548","S043",45,34645600,1,-1567800,-0.0442584826373831,35861740.3003079,-1133125.71839934,-0.0316895322968361,34645600,6,8,"S043",NA
"2549","S044",10,577485,NA,NA,NA,724268.669927777,NA,NA,577485,6,10,"S044",NA
"2550","S044",11,1289990,1,712505,0.803707277355043,1216067.95725015,619028.797071233,0.624016887579211,1289990,6,10,"S044",NA
"2551","S044",12,2157620,1,867630,0.51437129595364,1695365.82875829,545722.783925836,0.470543867891106,2157620,6,10,"S044",NA
"2552","S044",13,2320000,1,162380,0.0725614233190285,2161393.61261169,487729.354526857,0.336545446085005,2320000,6,10,"S044",NA
"2553","S044",14,3151590,1,831590,0.306339901714647,2645652.69232359,477098.913146121,0.239969159322238,3151590,6,10,"S044",NA
"2554","S044",15,3333640,1,182050,0.05615771270133,3204452.93804057,534986.377018575,0.182323409821492,3333640,6,10,"S044",NA
"2555","S044",16,3231960,1,-101680,-0.0309760357495567,3929938.51222338,695434.912385313,0.162970723660767,3231960,6,10,"S044",NA
"2556","S044",17,5144910,1,1912950,0.464919112077004,4919298.13998004,960288.820384459,0.170294344119969,5144910,6,10,"S044",NA
"2557","S044",18,6665890,1,1520980,0.258995601677586,6231908.92879775,1286378.57515008,0.182115634326327,6665890,6,10,"S044",NA
"2558","S044",19,7134290,1,468400,0.0679092584177692,7937061.458752,1687004.3673378,0.194705789420353,7134290,6,10,"S044",NA
"2559","S044",20,7224643.33333333,1,90353.333333333,0.0125851306343703,10122043.3616393,2187165.01793001,0.212586990865173,6043010,6,10,"S044",NA
"2560","S044",20,7224643.33333333,1,90353.333333333,0.0125851306343703,10122043.3616393,2187165.01793001,0.212586990865173,7491960,6,10,"S044",NA
"2561","S044",20,7224643.33333333,1,90353.333333333,0.0125851306343703,10122043.3616393,2187165.01793001,0.212586990865173,8138960,6,10,"S044",NA
"2562","S044",21,11048800,1,3824156.66666667,0.424823957630213,12786256.0484399,2694899.29030487,0.22933547849943,11048800,6,10,"S044",NA
"2563","S044",22,16742800,1,5694000,0.41564649033091,15710092.0931982,2970959.21996318,0.225816381738339,16742800,6,10,"S044",NA
"2564","S044",23,20209800,1,3467000,0.188199320163027,18537334.2686876,2865434.6870427,0.196306044643654,20209800,6,10,"S044",NA
"2565","S044",24,24357100,1,4147300,0.186655752860399,20974822.024695,2447665.50364169,0.151521163762596,24357100,6,10,"S044",NA
"2566","S044",25,23396800,1,-960300,-0.0402241272604409,22901404.5180694,1905421.84328695,0.105512278730397,23396800,6,10,"S044",NA
"2567","S044",26,21541300,1,-1855500,-0.0826272381364534,24439260.5540639,1505382.62401494,0.0721067736984805,21541300,6,10,"S044",NA
"2568","S044",27,27958800,1,6417500,0.260759975250626,25748788.0711633,1286265.46014014,0.0529306846699075,27958800,6,10,"S044",NA
"2569","S044",28,23636100,1,-4322700,-0.167956793680852,26852446.7873104,1092437.17391238,0.039930939346567,23636100,6,10,"S044",NA
"2570","S044",29,28223800,1,4587700,0.177390389322675,27815252.666608,972875.396009215,0.0332175844526179,28223800,6,10,"S044",NA
"2571","S044",30,28640200,1,416400,0.0146457316768124,28543190.2338755,751695.126477086,0.0245495040466747,28640200,6,10,"S044",NA
"2572","S044",31,28366100,1,-274100,-0.0096165550948371,28919357.6796639,404639.584416901,0.0119333068899595,28366100,6,10,"S044",NA
"2573","S044",32,30403300,1,2037200,0.0693563849388959,28830633.3749538,-64988.1899895195,-0.0051884489716199,30403300,6,10,"S044",NA
"2574","S044",33,30493400,1,90100,0.00295911160195935,28155391.6028861,-670450.93976703,-0.0277511728002013,30493400,6,10,"S044",NA
"2575","S044",34,27133500,1,-3359900,-0.116741139926642,26897158.1122842,-1277481.60612434,-0.0513503428896074,27133500,6,10,"S044",NA
"2576","S044",35,25607600,1,-1525900,-0.0578799444008086,25232461.3025672,-1698608.48249227,-0.0692883314813946,25607600,6,10,"S044",NA
"2577","S044",36,22436200,1,-3171400,-0.132213456575531,23394439.8633168,-1874930.62686699,-0.0786828362300945,22436200,6,10,"S044",NA
"2578","S044",37,20915400,1,-1520800,-0.0701899961101588,21628341.7283469,-1794078.87781071,-0.0779188099847607,20915400,6,10,"S044",NA
"2579","S044",38,18809700,1,-2105700,-0.106113035518728,20114749.7580602,-1526069.09761367,-0.0687703264861047,18809700,6,10,"S044",NA
"2580","S044",39,17804900,1,-1004800,-0.0548989939083542,18955027.3047637,-1154424.45037827,-0.054048558372492,17804900,6,10,"S044",NA
"2581","S044",40,17996600,1,191700,0.0107091508514415,18140776.2188431,-795629.031608442,-0.0390410255081102,17996600,6,10,"S044",NA
"2582","S044",41,18207200,1,210600,0.0116342690820439,17569845.7961472,-548704.228847641,-0.0288794063836372,18207200,6,10,"S044",NA
"2583","S044",42,17444700,1,-762500,-0.042781242661255,17123213.4182303,-428300.830471471,-0.0245503673398969,17444700,6,10,"S044",NA
"2584","S044",43,17218000,1,-226700,-0.0130805293505489,16724134.6492994,-384979.268349055,-0.0236786266205982,17218000,6,10,"S044",NA
"2585","S044",44,16242200,1,-975800,-0.0583425546968937,16333298.051129,-376632.260934415,-0.024270578779584,16242200,6,10,"S044",NA
"2586","S044",45,15994400,1,-247800,-0.0153741325633834,15945590.106426,-366320.936832543,-0.0245020897971762,15994400,6,10,"S044",NA
"2587","S045",10,894007,NA,NA,NA,994059.804737755,NA,NA,894007,6,12,"S045",NA
"2588","S045",11,1721290,1,827283,0.655115683577556,1521300.1626123,618148.29792353,0.482116680534707,1721290,6,12,"S045",NA
"2589","S045",12,2761320,1,1040030,0.472634816552438,2042332.22513723,566417.110456305,0.370981850418069,2761320,6,12,"S045",NA
"2590","S045",13,2071070,1,-690250,-0.287643444329537,2574470.20123961,544672.83937322,0.279626449995253,2071070,6,12,"S045",NA
"2591","S045",14,3667620,1,1596550,0.57147756839731,3174937.77690889,594427.074919207,0.225067898206884,3667620,6,12,"S045",NA
"2592","S045",15,4079640,1,412020,0.106465798892872,3888465.71097717,696923.70378996,0.192657745161019,4079640,6,12,"S045",NA
"2593","S045",16,4400160,1,320520,0.075632154670448,4785519.63776455,876729.71865719,0.180504174782443,4400160,6,12,"S045",NA
"2594","S045",17,5335850,1,935690,0.192807293374237,5950083.5196343,1146334.76819016,0.184908964926142,5335850,6,12,"S045",NA
"2595","S045",18,8286320,1,2950470,0.44015776499378,7435695.41284733,1470984.38282455,0.193528437857955,8286320,6,12,"S045",NA
"2596","S045",19,8831960,1,545640,0.0637709982715213,9264984.59188356,1817277.98005088,0.197023678878248,8831960,6,12,"S045",NA
"2597","S045",20,9905756.66666667,1,1073796.66666667,0.114739109088201,11497154.4875911,2228967.54637749,0.201026111063888,6438170,6,12,"S045",NA
"2598","S045",20,9905756.66666667,1,1073796.66666667,0.114739109088201,11497154.4875911,2228967.54637749,0.201026111063888,11666600,6,12,"S045",NA
"2599","S045",20,9905756.66666667,1,1073796.66666667,0.114739109088201,11497154.4875911,2228967.54637749,0.201026111063888,11612500,6,12,"S045",NA
"2600","S045",21,12238300,1,2332543.33333333,0.211454308922159,14153093.3128884,2667038.1719145,0.20468319486045,12238300,6,12,"S045",NA
"2601","S045",22,18633600,1,6395300,0.420396024111327,17118670.0662958,2984360.26956637,0.19895386110984,18633600,6,12,"S045",NA
"2602","S045",23,22814800,1,4181200,0.202443045517667,20159792.0300438,3049634.20189439,0.177609092673746,22814800,6,12,"S045",NA
"2603","S045",24,21378300,1,-1436500,-0.0650330593068809,23147786.1428229,2982446.06160518,0.150358735055763,21378300,6,12,"S045",NA
"2604","S045",25,26078500,1,4700200,0.198734831195509,26114740.4148431,2963568.90136633,0.128743542245853,26078500,6,12,"S045",NA
"2605","S045",26,26421100,1,342600,0.0130517132854084,29023467.1614314,2916325.35486799,0.110976207669659,26421100,6,12,"S045",NA
"2606","S045",27,33737300,1,7316200,0.244441116852658,31766935.335744,2763601.78219735,0.0947062819834731,33737300,6,12,"S045",NA
"2607","S045",28,34551600,1,814300,0.0238498086324855,34106586.7870417,2358352.02956431,0.0745835945582174,34551600,6,12,"S045",NA
"2608","S045",29,36976200,1,2424600,0.0678206035937762,35892734.2549807,1798622.29716118,0.0530899519792003,36976200,6,12,"S045",NA
"2609","S045",30,36044900,1,-931300,-0.0255090788884837,37050512.4488734,1164852.82311654,0.0320300995260635,36044900,6,12,"S045",NA
"2610","S045",31,37887800,1,1842900,0.0498637769885887,37563598.6430574,517929.812939805,0.0123569252790837,37887800,6,12,"S045",NA
"2611","S045",32,39170000,1,1282200,0.0332819871463481,37375054.0995629,-193155.59163625,-0.00807098672190767,39170000,6,12,"S045",NA
"2612","S045",33,39275200,1,105200,0.00268212874887869,36460255.59406,-938074.655618983,-0.0290685418996512,39275200,6,12,"S045",NA
"2613","S045",34,34176500,1,-5098700,-0.139055003046096,34954460.8622305,-1542926.72260261,-0.0463765933096579,34176500,6,12,"S045",NA
